cpu,cpu_id,duration,flags,func,pid,process,state,timestamp,timestampns,latency,entry_latency,entry_cstate,exit_latency,exit_cstate
0,0,289265000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.625242,1.5962709796252419e+18,126.0,,,,
0,0,289391000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:19.625368,1.596270979625368e+18,4.0,4.0,1.0,,
0,0,289395000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.625372,1.596270979625372e+18,29.0,,,29.0,1.0
0,0,289424000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:19.625401,1.5962709796254008e+18,2.0,2.0,1.0,,
0,0,289426000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.625403,1.596270979625403e+18,48.0,,,48.0,1.0
0,0,289474000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:19.625451,1.596270979625451e+18,1.0,1.0,1.0,,
0,0,289475000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.625452,1.596270979625452e+18,29.0,,,29.0,1.0
0,0,289504000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:19.625481,1.596270979625481e+18,5.0,5.0,1.0,,
0,0,289509000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.625486,1.596270979625486e+18,15.0,,,15.0,1.0
0,0,289524000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:19.625501,1.596270979625501e+18,8.0,8.0,1.0,,
0,0,289532000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.625509,1.5962709796255089e+18,14.0,,,14.0,1.0
0,0,289546000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:19.625523,1.596270979625523e+18,6.0,6.0,1.0,,
0,0,289552000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.625529,1.5962709796255288e+18,12.0,,,12.0,1.0
0,0,289564000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:19.625541,1.5962709796255409e+18,162.0,162.0,1.0,,
0,0,289726000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.625703,1.596270979625703e+18,26.0,,,26.0,1.0
0,0,289752000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:19.625729,1.596270979625729e+18,424.0,424.0,1.0,,
0,0,290176000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.626153,1.596270979626153e+18,7067.0,,,7067.0,1.0
0,0,297243000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:19.633220,1.5962709796332198e+18,430.0,430.0,1.0,,
0,0,297673000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.633650,1.59627097963365e+18,386.0,,,386.0,1.0
0,0,298059000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:19.634036,1.596270979634036e+18,1941.0,1941.0,4.0,,
0,0,300000000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.635977,1.596270979635977e+18,22.0,,,22.0,4.0
0,0,300022000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.635999,1.596270979635999e+18,17319.0,17319.0,6.0,,
0,0,317341000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.653318,1.596270979653318e+18,113.0,,,113.0,6.0
0,0,317454000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.653431,1.596270979653431e+18,2507.0,2507.0,6.0,,
0,0,319961000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.655938,1.596270979655938e+18,12.0,,,12.0,6.0
0,0,319973000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.655950,1.59627097965595e+18,3988.0,3988.0,6.0,,
0,0,323961000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.659938,1.596270979659938e+18,5.0,,,5.0,6.0
0,0,323966000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.659943,1.596270979659943e+18,3995.0,3995.0,6.0,,
0,0,327961000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.663938,1.596270979663938e+18,6.0,,,6.0,6.0
0,0,327967000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.663944,1.596270979663944e+18,3994.0,3994.0,6.0,,
0,0,331961000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.667938,1.596270979667938e+18,6.0,,,6.0,6.0
0,0,331967000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.667944,1.596270979667944e+18,3994.0,3994.0,6.0,,
0,0,335961000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.671938,1.596270979671938e+18,6.0,,,6.0,6.0
0,0,335967000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:19.671944,1.596270979671944e+18,11049.0,11049.0,4.0,,
0,0,347016000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.682993,1.596270979682993e+18,675.0,,,675.0,4.0
0,0,347691000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.683668,1.596270979683668e+18,51694.0,51694.0,8.0,,
0,0,399385000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.735362,1.596270979735362e+18,237.0,,,237.0,8.0
0,0,399622000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.735599,1.5962709797355988e+18,47957.0,47957.0,8.0,,
0,0,447579000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.783556,1.5962709797835558e+18,591.0,,,591.0,8.0
0,0,448170000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.784147,1.596270979784147e+18,15747.0,15747.0,8.0,,
0,0,463917000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.799894,1.596270979799894e+18,1.0,,,1.0,8.0
0,0,463918000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.799895,1.596270979799895e+18,44.0,44.0,8.0,,
0,0,463962000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.799939,1.596270979799939e+18,1.0,,,1.0,8.0
0,0,463963000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.799940,1.5962709797999398e+18,44.0,44.0,8.0,,
0,0,464007000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.799984,1.5962709797999839e+18,1.0,,,1.0,8.0
0,0,464008000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.799985,1.596270979799985e+18,2.0,2.0,8.0,,
0,0,464010000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.799987,1.596270979799987e+18,861.0,,,861.0,8.0
0,0,464871000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.800848,1.596270979800848e+18,1482.0,1482.0,6.0,,
0,0,466353000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.802330,1.5962709798023299e+18,111.0,,,111.0,6.0
0,0,466464000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.802441,1.596270979802441e+18,3595.0,3595.0,6.0,,
0,0,470059000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.806036,1.596270979806036e+18,83.0,,,83.0,6.0
0,0,470142000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.806119,1.596270979806119e+18,1236.0,1236.0,8.0,,
0,0,471378000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.807355,1.596270979807355e+18,82.0,,,82.0,8.0
0,0,471460000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.807437,1.596270979807437e+18,896.0,896.0,8.0,,
0,0,472356000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.808333,1.596270979808333e+18,209.0,,,209.0,8.0
0,0,472565000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.808542,1.596270979808542e+18,2846.0,2846.0,8.0,,
0,0,475411000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.811388,1.596270979811388e+18,31.0,,,31.0,8.0
0,0,475442000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.811419,1.596270979811419e+18,327.0,327.0,8.0,,
0,0,475769000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.811746,1.596270979811746e+18,30.0,,,30.0,8.0
0,0,475799000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.811776,1.596270979811776e+18,190.0,190.0,8.0,,
0,0,475989000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.811966,1.596270979811966e+18,29.0,,,29.0,8.0
0,0,476018000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.811995,1.596270979811995e+18,455.0,455.0,8.0,,
0,0,476473000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.812450,1.59627097981245e+18,31.0,,,31.0,8.0
0,0,476504000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.812481,1.596270979812481e+18,109.0,109.0,8.0,,
0,0,476613000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.812590,1.59627097981259e+18,32.0,,,32.0,8.0
0,0,476645000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.812622,1.596270979812622e+18,275.0,275.0,8.0,,
0,0,476920000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.812897,1.596270979812897e+18,30.0,,,30.0,8.0
0,0,476950000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.812927,1.596270979812927e+18,49.0,49.0,8.0,,
0,0,476999000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.812976,1.5962709798129759e+18,29.0,,,29.0,8.0
0,0,477028000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.813005,1.596270979813005e+18,6652.0,6652.0,8.0,,
0,0,483680000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.819657,1.596270979819657e+18,49.0,,,49.0,8.0
0,0,483729000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.819706,1.5962709798197059e+18,57.0,57.0,8.0,,
0,0,483786000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.819763,1.596270979819763e+18,40.0,,,40.0,8.0
0,0,483826000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.819803,1.596270979819803e+18,3.0,3.0,8.0,,
0,0,483829000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.819806,1.596270979819806e+18,25.0,,,25.0,8.0
0,0,483854000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.819831,1.596270979819831e+18,53.0,53.0,6.0,,
0,0,483907000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.819884,1.596270979819884e+18,42.0,,,42.0,6.0
0,0,483949000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.819926,1.596270979819926e+18,49.0,49.0,6.0,,
0,0,483998000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.819975,1.596270979819975e+18,18.0,,,18.0,6.0
0,0,484016000,d...,cpu_idle,0,idle,2,2020-08-01 08:36:19.819993,1.596270979819993e+18,79.0,79.0,2.0,,
0,0,484095000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.820072,1.596270979820072e+18,33.0,,,33.0,2.0
0,0,484128000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.820105,1.596270979820105e+18,81.0,81.0,6.0,,
0,0,484209000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.820186,1.5962709798201859e+18,22.0,,,22.0,6.0
0,0,484231000,d...,cpu_idle,0,idle,2,2020-08-01 08:36:19.820208,1.5962709798202079e+18,563.0,563.0,2.0,,
0,0,484794000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.820771,1.596270979820771e+18,20.0,,,20.0,2.0
0,0,484814000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.820791,1.596270979820791e+18,11221.0,11221.0,6.0,,
0,0,496035000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.832012,1.596270979832012e+18,21.0,,,21.0,6.0
0,0,496056000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.832033,1.596270979832033e+18,4448.0,4448.0,6.0,,
0,0,500504000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.836481,1.596270979836481e+18,313.0,,,313.0,6.0
0,0,500817000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.836794,1.5962709798367939e+18,47393.0,47393.0,6.0,,
0,0,548210000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.884187,1.596270979884187e+18,804.0,,,804.0,6.0
0,0,549014000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.884991,1.596270979884991e+18,52530.0,52530.0,8.0,,
0,0,601544000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.937521,1.596270979937521e+18,307.0,,,307.0,8.0
0,0,601851000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.937828,1.5962709799378278e+18,46982.0,46982.0,8.0,,
0,0,648833000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.984810,1.59627097998481e+18,780.0,,,780.0,8.0
0,0,649613000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.985590,1.59627097998559e+18,52094.0,52094.0,8.0,,
0,0,701707000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.037684,1.596270980037684e+18,78.0,,,78.0,8.0
0,0,701785000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.037762,1.596270980037762e+18,168.0,168.0,8.0,,
0,0,701953000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.037930,1.59627098003793e+18,36.0,,,36.0,8.0
0,0,701989000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.037966,1.596270980037966e+18,98.0,98.0,8.0,,
0,0,702087000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.038064,1.5962709800380639e+18,292.0,,,292.0,8.0
0,0,702379000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.038356,1.596270980038356e+18,47117.0,47117.0,8.0,,
0,0,749496000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.085473,1.596270980085473e+18,794.0,,,794.0,8.0
0,0,750290000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:20.086267,1.596270980086267e+18,6123.0,6123.0,6.0,,
0,0,756413000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.092390,1.59627098009239e+18,137.0,,,137.0,6.0
0,0,756550000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.092527,1.5962709800925268e+18,30584.0,30584.0,8.0,,
0,0,787134000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.123111,1.596270980123111e+18,135.0,,,135.0,8.0
0,0,787269000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.123246,1.596270980123246e+18,12601.0,12601.0,8.0,,
0,0,799870000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.135847,1.596270980135847e+18,44.0,,,44.0,8.0
0,0,799914000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.135891,1.596270980135891e+18,66.0,66.0,8.0,,
0,0,799980000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.135957,1.596270980135957e+18,26.0,,,26.0,8.0
0,0,800006000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.135983,1.5962709801359828e+18,2179.0,2179.0,8.0,,
0,0,802185000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.138162,1.596270980138162e+18,60.0,,,60.0,8.0
0,0,802245000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.138222,1.596270980138222e+18,152.0,152.0,8.0,,
0,0,802397000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.138374,1.596270980138374e+18,36.0,,,36.0,8.0
0,0,802433000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.138410,1.59627098013841e+18,87.0,87.0,8.0,,
0,0,802520000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.138497,1.596270980138497e+18,242.0,,,242.0,8.0
0,0,802762000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.138739,1.596270980138739e+18,47416.0,47416.0,8.0,,
0,0,850178000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.186155,1.596270980186155e+18,789.0,,,789.0,8.0
0,0,850967000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.186944,1.596270980186944e+18,52433.0,52433.0,8.0,,
0,0,903400000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.239377,1.596270980239377e+18,86.0,,,86.0,8.0
0,0,903486000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.239463,1.596270980239463e+18,174.0,174.0,8.0,,
0,0,903660000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.239637,1.596270980239637e+18,35.0,,,35.0,8.0
0,0,903695000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.239672,1.596270980239672e+18,100.0,100.0,8.0,,
0,0,903795000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.239772,1.596270980239772e+18,304.0,,,304.0,8.0
0,0,904099000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.240076,1.596270980240076e+18,2299.0,2299.0,8.0,,
0,0,906398000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.242375,1.596270980242375e+18,86.0,,,86.0,8.0
0,0,906484000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.242461,1.596270980242461e+18,30450.0,30450.0,8.0,,
0,0,936934000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.272911,1.5962709802729108e+18,56.0,,,56.0,8.0
0,0,936990000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.272967,1.596270980272967e+18,14224.0,14224.0,8.0,,
0,0,951214000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.287191,1.596270980287191e+18,809.0,,,809.0,8.0
0,0,952023000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.288000,1.596270980288e+18,52940.0,52940.0,8.0,,
0,0,1004963000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.340940,1.59627098034094e+18,79.0,,,79.0,8.0
0,0,1005042000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.341019,1.596270980341019e+18,172.0,172.0,8.0,,
0,0,1005214000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.341191,1.596270980341191e+18,36.0,,,36.0,8.0
0,0,1005250000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.341227,1.596270980341227e+18,96.0,96.0,8.0,,
0,0,1005346000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.341323,1.596270980341323e+18,293.0,,,293.0,8.0
0,0,1005639000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.341616,1.5962709803416159e+18,45045.0,45045.0,8.0,,
0,0,1050684000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.386661,1.5962709803866609e+18,50.0,,,50.0,8.0
0,0,1050734000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:20.386711,1.596270980386711e+18,1140.0,1140.0,6.0,,
0,0,1051874000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.387851,1.596270980387851e+18,820.0,,,820.0,6.0
0,0,1052694000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.388671,1.596270980388671e+18,46209.0,46209.0,8.0,,
0,0,1098903000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.434880,1.59627098043488e+18,105.0,,,105.0,8.0
0,0,1099008000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.434985,1.596270980434985e+18,10.0,10.0,8.0,,
0,0,1099018000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.434995,1.596270980434995e+18,15.0,,,15.0,8.0
0,0,1099033000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.435010,1.59627098043501e+18,6042.0,6042.0,8.0,,
0,0,1105075000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.441052,1.596270980441052e+18,62.0,,,62.0,8.0
0,0,1105137000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.441114,1.5962709804411139e+18,125.0,125.0,8.0,,
0,0,1105262000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.441239,1.596270980441239e+18,37.0,,,37.0,8.0
0,0,1105299000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.441276,1.596270980441276e+18,83.0,83.0,8.0,,
0,0,1105382000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.441359,1.5962709804413588e+18,234.0,,,234.0,8.0
0,0,1105616000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.441593,1.5962709804415928e+18,46275.0,46275.0,8.0,,
0,0,1151891000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.487868,1.596270980487868e+18,61.0,,,61.0,8.0
0,0,1151952000,d...,cpu_idle,0,idle,3,2020-08-01 08:36:20.487929,1.5962709804879288e+18,682.0,682.0,3.0,,
0,0,1152634000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.488611,1.596270980488611e+18,780.0,,,780.0,3.0
0,0,1153414000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.489391,1.5962709804893908e+18,35675.0,35675.0,8.0,,
0,0,1189089000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.525066,1.596270980525066e+18,54.0,,,54.0,8.0
0,0,1189143000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:20.525120,1.59627098052512e+18,6321.0,6321.0,6.0,,
0,0,1195464000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.531441,1.596270980531441e+18,54.0,,,54.0,6.0
0,0,1195518000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:20.531495,1.596270980531495e+18,1286.0,1286.0,6.0,,
0,0,1196804000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.532781,1.596270980532781e+18,64.0,,,64.0,6.0
0,0,1196868000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.532845,1.596270980532845e+18,9856.0,9856.0,8.0,,
0,0,1206724000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.542701,1.596270980542701e+18,81.0,,,81.0,8.0
0,0,1206805000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.542782,1.596270980542782e+18,179.0,179.0,8.0,,
0,0,1206984000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.542961,1.596270980542961e+18,37.0,,,37.0,8.0
0,0,1207021000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.542998,1.596270980542998e+18,62.0,62.0,8.0,,
0,0,1207083000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.543060,1.59627098054306e+18,290.0,,,290.0,8.0
0,0,1207373000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.543350,1.59627098054335e+18,22268.0,22268.0,8.0,,
0,0,1229641000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.565618,1.596270980565618e+18,6.0,,,6.0,8.0
0,0,1229647000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.565624,1.596270980565624e+18,51.0,51.0,8.0,,
0,0,1229698000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.565675,1.596270980565675e+18,4.0,,,4.0,8.0
0,0,1229702000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.565679,1.5962709805656788e+18,62.0,62.0,8.0,,
0,0,1229764000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.565741,1.596270980565741e+18,4.0,,,4.0,8.0
0,0,1229768000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.565745,1.596270980565745e+18,50.0,50.0,8.0,,
0,0,1229818000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.565795,1.596270980565795e+18,4.0,,,4.0,8.0
0,0,1229822000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.565799,1.596270980565799e+18,50.0,50.0,8.0,,
0,0,1229872000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.565849,1.596270980565849e+18,4.0,,,4.0,8.0
0,0,1229876000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:20.565853,1.596270980565853e+18,23598.0,23598.0,6.0,,
0,0,1253474000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.589451,1.596270980589451e+18,793.0,,,793.0,6.0
0,0,1254267000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.590244,1.5962709805902438e+18,17124.0,17124.0,8.0,,
0,0,1271391000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.607368,1.596270980607368e+18,52.0,,,52.0,8.0
0,0,1271443000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.607420,1.59627098060742e+18,18448.0,18448.0,8.0,,
0,0,1289891000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.625868,1.596270980625868e+18,53.0,,,53.0,8.0
0,0,1289944000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:20.625921,1.596270980625921e+18,2140.0,2140.0,6.0,,
0,0,1292084000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.628061,1.596270980628061e+18,54.0,,,54.0,6.0
0,0,1292138000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:20.628115,1.596270980628115e+18,3284.0,3284.0,6.0,,
0,0,1295422000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.631399,1.596270980631399e+18,56.0,,,56.0,6.0
0,0,1295478000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.631455,1.596270980631455e+18,6111.0,6111.0,8.0,,
0,0,1301589000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.637566,1.596270980637566e+18,50.0,,,50.0,8.0
0,0,1301639000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.637616,1.5962709806376159e+18,6198.0,6198.0,8.0,,
0,0,1307837000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.643814,1.596270980643814e+18,83.0,,,83.0,8.0
0,0,1307920000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.643897,1.5962709806438968e+18,169.0,169.0,8.0,,
0,0,1308089000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.644066,1.596270980644066e+18,36.0,,,36.0,8.0
0,0,1308125000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.644102,1.596270980644102e+18,91.0,91.0,8.0,,
0,0,1308216000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.644193,1.596270980644193e+18,293.0,,,293.0,8.0
0,0,1308509000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.644486,1.596270980644486e+18,15157.0,15157.0,8.0,,
0,0,1323666000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.659643,1.596270980659643e+18,51.0,,,51.0,8.0
0,0,1323717000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.659694,1.596270980659694e+18,30778.0,30778.0,8.0,,
0,0,1354495000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.690472,1.596270980690472e+18,803.0,,,803.0,8.0
0,0,1355298000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.691275,1.596270980691275e+18,53676.0,53676.0,8.0,,
0,0,1408974000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.744951,1.596270980744951e+18,79.0,,,79.0,8.0
0,0,1409053000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.745030,1.59627098074503e+18,171.0,171.0,8.0,,
