cpu,cpu_id,duration,flags,func,pid,process,state,timestamp,timestampns,latency,entry_latency,entry_cstate,exit_latency,exit_cstate
5,5,267576000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.603553,1.596270979603553e+18,3.0,,,,
5,5,267579000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:19.603556,1.5962709796035558e+18,21959.0,21959.0,1.0,,
5,5,289538000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.625515,1.596270979625515e+18,111.0,,,111.0,1.0
5,5,289649000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:19.625626,1.5962709796256259e+18,14.0,14.0,1.0,,
5,5,289663000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.625640,1.59627097962564e+18,10.0,,,10.0,1.0
5,5,289673000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:19.625650,1.59627097962565e+18,9.0,9.0,1.0,,
5,5,289682000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.625659,1.596270979625659e+18,93.0,,,93.0,1.0
5,5,289775000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:19.625752,1.596270979625752e+18,33801.0,33801.0,1.0,,
5,5,323576000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.659553,1.596270979659553e+18,50.0,,,50.0,1.0
5,5,323626000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.659603,1.596270979659603e+18,140826.0,140826.0,8.0,,
5,5,464452000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.800429,1.596270979800429e+18,111.0,,,111.0,8.0
5,5,464563000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.800540,1.59627097980054e+18,11903.0,11903.0,8.0,,
5,5,476466000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.812443,1.596270979812443e+18,126.0,,,126.0,8.0
5,5,476592000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.812569,1.596270979812569e+18,181.0,181.0,8.0,,
5,5,476773000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.812750,1.59627097981275e+18,123.0,,,123.0,8.0
5,5,476896000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.812873,1.596270979812873e+18,3118.0,3118.0,6.0,,
5,5,480014000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.815991,1.596270979815991e+18,48.0,,,48.0,6.0
5,5,480062000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.816039,1.596270979816039e+18,3859.0,3859.0,6.0,,
5,5,483921000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.819898,1.5962709798198979e+18,1.0,,,1.0,6.0
5,5,483922000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.819899,1.596270979819899e+18,32.0,32.0,6.0,,
5,5,483954000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.819931,1.596270979819931e+18,10.0,,,10.0,6.0
5,5,483964000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.819941,1.5962709798199409e+18,4043.0,4043.0,6.0,,
5,5,488007000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.823984,1.5962709798239839e+18,8.0,,,8.0,6.0
5,5,488015000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.823992,1.596270979823992e+18,4001.0,4001.0,6.0,,
5,5,492016000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.827993,1.596270979827993e+18,38.0,,,38.0,6.0
5,5,492054000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.828031,1.596270979828031e+18,3942.0,3942.0,6.0,,
5,5,495996000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.831973,1.5962709798319729e+18,11.0,,,11.0,6.0
5,5,496007000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.831984,1.5962709798319839e+18,3989.0,3989.0,6.0,,
5,5,499996000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.835973,1.5962709798359729e+18,13.0,,,13.0,6.0
5,5,500009000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.835986,1.596270979835986e+18,3945.0,3945.0,6.0,,
5,5,503954000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.839931,1.596270979839931e+18,5.0,,,5.0,6.0
5,5,503959000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.839936,1.596270979839936e+18,4321.0,4321.0,6.0,,
5,5,508280000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.844257,1.596270979844257e+18,15.0,,,15.0,6.0
5,5,508295000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.844272,1.5962709798442719e+18,2822.0,2822.0,6.0,,
5,5,511117000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.847094,1.596270979847094e+18,50.0,,,50.0,6.0
5,5,511167000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:19.847144,1.596270979847144e+18,914.0,914.0,4.0,,
5,5,512081000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.848058,1.5962709798480579e+18,11.0,,,11.0,4.0
5,5,512092000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.848069,1.5962709798480689e+18,4181.0,4181.0,6.0,,
5,5,516273000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.852250,1.5962709798522499e+18,17.0,,,17.0,6.0
5,5,516290000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.852267,1.596270979852267e+18,3981.0,3981.0,6.0,,
5,5,520271000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.856248,1.596270979856248e+18,18.0,,,18.0,6.0
5,5,520289000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:19.856266,1.596270979856266e+18,3981.0,3981.0,6.0,,
5,5,524270000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.860247,1.596270979860247e+18,24.0,,,24.0,6.0
5,5,524294000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.860271,1.5962709798602708e+18,41183.0,41183.0,8.0,,
5,5,565477000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.901454,1.596270979901454e+18,66.0,,,66.0,8.0
5,5,565543000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.901520,1.59627097990152e+18,82428.0,82428.0,8.0,,
5,5,647971000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.983948,1.596270979983948e+18,54.0,,,54.0,8.0
5,5,648025000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.984002,1.596270979984002e+18,800.0,800.0,8.0,,
5,5,648825000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.984802,1.596270979984802e+18,39.0,,,39.0,8.0
5,5,648864000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.984841,1.596270979984841e+18,140.0,140.0,8.0,,
5,5,649004000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.984981,1.596270979984981e+18,32.0,,,32.0,8.0
5,5,649036000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.985013,1.596270979985013e+18,8477.0,8477.0,8.0,,
5,5,657513000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:19.993490,1.59627097999349e+18,38.0,,,38.0,8.0
5,5,657551000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:19.993528,1.596270979993528e+18,7833.0,7833.0,8.0,,
5,5,665384000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.001361,1.596270980001361e+18,42.0,,,42.0,8.0
5,5,665426000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.001403,1.596270980001403e+18,240905.0,240905.0,8.0,,
5,5,906331000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.242308,1.5962709802423078e+18,45.0,,,45.0,8.0
5,5,906376000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.242353,1.596270980242353e+18,113870.0,113870.0,8.0,,
5,5,1020246000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.356223,1.596270980356223e+18,20.0,,,20.0,8.0
5,5,1020266000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.356243,1.596270980356243e+18,55.0,55.0,8.0,,
5,5,1020321000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.356298,1.596270980356298e+18,14.0,,,14.0,8.0
5,5,1020335000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.356312,1.596270980356312e+18,52.0,52.0,8.0,,
5,5,1020387000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.356364,1.596270980356364e+18,26.0,,,26.0,8.0
5,5,1020413000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.356390,1.59627098035639e+18,51.0,51.0,8.0,,
5,5,1020464000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.356441,1.596270980356441e+18,30.0,,,30.0,8.0
5,5,1020494000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:20.356471,1.596270980356471e+18,31481.0,31481.0,6.0,,
5,5,1051975000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.387952,1.5962709803879519e+18,60.0,,,60.0,6.0
5,5,1052035000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.388012,1.596270980388012e+18,63965.0,63965.0,8.0,,
5,5,1116000000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.451977,1.596270980451977e+18,52.0,,,52.0,8.0
5,5,1116052000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.452029,1.596270980452029e+18,35921.0,35921.0,8.0,,
5,5,1151973000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.487950,1.59627098048795e+18,69.0,,,69.0,8.0
5,5,1152042000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.488019,1.596270980488019e+18,54736.0,54736.0,8.0,,
5,5,1206778000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.542755,1.596270980542755e+18,105.0,,,105.0,8.0
5,5,1206883000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.542860,1.59627098054286e+18,32987.0,32987.0,8.0,,
5,5,1239870000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.575847,1.596270980575847e+18,37.0,,,37.0,8.0
5,5,1239907000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.575884,1.596270980575884e+18,83831.0,83831.0,8.0,,
5,5,1323738000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.659715,1.596270980659715e+18,54.0,,,54.0,8.0
5,5,1323792000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.659769,1.5962709806597688e+18,141376.0,141376.0,8.0,,
5,5,1465168000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.801145,1.5962709808011448e+18,93.0,,,93.0,8.0
5,5,1465261000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.801238,1.596270980801238e+18,3.0,3.0,8.0,,
5,5,1465264000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.801241,1.596270980801241e+18,22.0,,,22.0,8.0
5,5,1465286000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.801263,1.5962709808012628e+18,8.0,8.0,8.0,,
5,5,1465294000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.801271,1.596270980801271e+18,36.0,,,36.0,8.0
5,5,1465330000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.801307,1.596270980801307e+18,7.0,7.0,8.0,,
5,5,1465337000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.801314,1.596270980801314e+18,34.0,,,34.0,8.0
5,5,1465371000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.801348,1.5962709808013478e+18,44.0,44.0,8.0,,
5,5,1465415000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.801392,1.5962709808013919e+18,73.0,,,73.0,8.0
5,5,1465488000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.801465,1.5962709808014648e+18,72.0,72.0,8.0,,
5,5,1465560000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.801537,1.596270980801537e+18,41.0,,,41.0,8.0
5,5,1465601000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.801578,1.596270980801578e+18,68.0,68.0,8.0,,
5,5,1465669000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.801646,1.596270980801646e+18,31.0,,,31.0,8.0
5,5,1465700000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:20.801677,1.596270980801677e+18,17.0,17.0,1.0,,
5,5,1465717000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.801694,1.596270980801694e+18,14.0,,,14.0,1.0
5,5,1465731000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:20.801708,1.596270980801708e+18,59.0,59.0,1.0,,
5,5,1465790000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.801767,1.596270980801767e+18,12.0,,,12.0,1.0
5,5,1465802000,d...,cpu_idle,0,idle,2,2020-08-01 08:36:20.801779,1.596270980801779e+18,57.0,57.0,2.0,,
5,5,1465859000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.801836,1.596270980801836e+18,11.0,,,11.0,2.0
5,5,1465870000,d...,cpu_idle,0,idle,2,2020-08-01 08:36:20.801847,1.596270980801847e+18,61.0,61.0,2.0,,
5,5,1465931000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.801908,1.596270980801908e+18,11.0,,,11.0,2.0
5,5,1465942000,d...,cpu_idle,0,idle,2,2020-08-01 08:36:20.801919,1.596270980801919e+18,57.0,57.0,2.0,,
5,5,1465999000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.801976,1.596270980801976e+18,11.0,,,11.0,2.0
5,5,1466010000,d...,cpu_idle,0,idle,2,2020-08-01 08:36:20.801987,1.596270980801987e+18,56.0,56.0,2.0,,
5,5,1466066000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.802043,1.596270980802043e+18,11.0,,,11.0,2.0
5,5,1466077000,d...,cpu_idle,0,idle,2,2020-08-01 08:36:20.802054,1.596270980802054e+18,55.0,55.0,2.0,,
5,5,1466132000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.802109,1.596270980802109e+18,13.0,,,13.0,2.0
5,5,1466145000,d...,cpu_idle,0,idle,2,2020-08-01 08:36:20.802122,1.596270980802122e+18,76.0,76.0,2.0,,
5,5,1466221000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.802198,1.596270980802198e+18,14.0,,,14.0,2.0
5,5,1466235000,d...,cpu_idle,0,idle,2,2020-08-01 08:36:20.802212,1.5962709808022118e+18,197.0,197.0,2.0,,
5,5,1466432000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.802409,1.596270980802409e+18,40.0,,,40.0,2.0
5,5,1466472000,d...,cpu_idle,0,idle,2,2020-08-01 08:36:20.802449,1.596270980802449e+18,1168.0,1168.0,2.0,,
5,5,1467640000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.803617,1.596270980803617e+18,103.0,,,103.0,2.0
5,5,1467743000,d...,cpu_idle,0,idle,2,2020-08-01 08:36:20.803720,1.59627098080372e+18,147.0,147.0,2.0,,
5,5,1467890000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.803867,1.596270980803867e+18,119.0,,,119.0,2.0
5,5,1468009000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:20.803986,1.596270980803986e+18,3945.0,3945.0,6.0,,
5,5,1471954000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.807931,1.596270980807931e+18,50.0,,,50.0,6.0
5,5,1472004000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:20.807981,1.596270980807981e+18,4024.0,4024.0,6.0,,
5,5,1476028000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.812005,1.5962709808120049e+18,9.0,,,9.0,6.0
5,5,1476037000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:20.812014,1.596270980812014e+18,3909.0,3909.0,6.0,,
5,5,1479946000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.815923,1.596270980815923e+18,20.0,,,20.0,6.0
5,5,1479966000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:20.815943,1.596270980815943e+18,4262.0,4262.0,6.0,,
5,5,1484228000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.820205,1.596270980820205e+18,16.0,,,16.0,6.0
5,5,1484244000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:20.820221,1.596270980820221e+18,3932.0,3932.0,6.0,,
5,5,1488176000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.824153,1.596270980824153e+18,26.0,,,26.0,6.0
5,5,1488202000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.824179,1.596270980824179e+18,7936.0,7936.0,8.0,,
5,5,1496138000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.832115,1.596270980832115e+18,27.0,,,27.0,8.0
5,5,1496165000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.832142,1.596270980832142e+18,8066.0,8066.0,8.0,,
5,5,1504231000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.840208,1.596270980840208e+18,32.0,,,32.0,8.0
5,5,1504263000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.840240,1.5962709808402399e+18,62510.0,62510.0,8.0,,
5,5,1566773000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.902750,1.59627098090275e+18,67.0,,,67.0,8.0
5,5,1566840000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.902817,1.596270980902817e+18,77184.0,77184.0,8.0,,
5,5,1644024000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.980001,1.596270980980001e+18,75.0,,,75.0,8.0
5,5,1644099000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.980076,1.596270980980076e+18,3704.0,3704.0,8.0,,
5,5,1647803000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.983780,1.5962709809837798e+18,52.0,,,52.0,8.0
5,5,1647855000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.983832,1.596270980983832e+18,213.0,213.0,8.0,,
5,5,1648068000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.984045,1.596270980984045e+18,32.0,,,32.0,8.0
5,5,1648100000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.984077,1.596270980984077e+18,995.0,995.0,8.0,,
5,5,1649095000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.985072,1.5962709809850719e+18,36.0,,,36.0,8.0
5,5,1649131000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.985108,1.596270980985108e+18,7783.0,7783.0,8.0,,
5,5,1656914000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:20.992891,1.596270980992891e+18,38.0,,,38.0,8.0
5,5,1656952000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:20.992929,1.596270980992929e+18,8182.0,8182.0,8.0,,
5,5,1665134000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.001111,1.596270981001111e+18,44.0,,,44.0,8.0
5,5,1665178000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:21.001155,1.596270981001155e+18,410724.0,410724.0,8.0,,
5,5,2075902000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.411879,1.596270981411879e+18,11.0,,,11.0,8.0
5,5,2075913000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:21.411890,1.59627098141189e+18,43007.0,43007.0,8.0,,
5,5,2118920000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.454897,1.596270981454897e+18,46.0,,,46.0,8.0
5,5,2118966000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:21.454943,1.596270981454943e+18,152.0,152.0,8.0,,
5,5,2119118000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.455095,1.596270981455095e+18,160.0,,,160.0,8.0
5,5,2119278000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:21.455255,1.596270981455255e+18,640.0,640.0,4.0,,
5,5,2119918000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.455895,1.596270981455895e+18,10.0,,,10.0,4.0
5,5,2119928000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.455905,1.596270981455905e+18,1525.0,1525.0,6.0,,
5,5,2121453000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.457430,1.59627098145743e+18,12.0,,,12.0,6.0
5,5,2121465000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.457442,1.596270981457442e+18,2742.0,2742.0,6.0,,
5,5,2124207000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.460184,1.596270981460184e+18,16.0,,,16.0,6.0
5,5,2124223000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.460200,1.5962709814602e+18,3996.0,3996.0,6.0,,
5,5,2128219000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.464196,1.5962709814641958e+18,16.0,,,16.0,6.0
5,5,2128235000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.464212,1.596270981464212e+18,3774.0,3774.0,6.0,,
5,5,2132009000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.467986,1.596270981467986e+18,10.0,,,10.0,6.0
5,5,2132019000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.467996,1.596270981467996e+18,4200.0,4200.0,6.0,,
5,5,2136219000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.472196,1.5962709814721958e+18,26.0,,,26.0,6.0
5,5,2136245000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:21.472222,1.596270981472222e+18,16127.0,16127.0,8.0,,
5,5,2152372000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.488349,1.596270981488349e+18,56.0,,,56.0,8.0
5,5,2152428000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:21.488405,1.596270981488405e+18,8994.0,8994.0,8.0,,
5,5,2161422000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.497399,1.596270981497399e+18,88.0,,,88.0,8.0
5,5,2161510000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:21.497487,1.5962709814974868e+18,78440.0,78440.0,8.0,,
5,5,2239950000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.575927,1.596270981575927e+18,16.0,,,16.0,8.0
5,5,2239966000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:21.575943,1.596270981575943e+18,84110.0,84110.0,8.0,,
5,5,2324076000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.660053,1.596270981660053e+18,55.0,,,55.0,8.0
5,5,2324131000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:21.660108,1.596270981660108e+18,77043.0,77043.0,8.0,,
5,5,2401174000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.737151,1.596270981737151e+18,151.0,,,151.0,8.0
5,5,2401325000,d...,cpu_idle,0,idle,1,2020-08-01 08:36:21.737302,1.596270981737302e+18,683.0,683.0,1.0,,
5,5,2402008000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.737985,1.596270981737985e+18,22.0,,,22.0,1.0
5,5,2402030000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.738007,1.596270981738007e+18,1653.0,1653.0,6.0,,
5,5,2403683000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.739660,1.59627098173966e+18,81.0,,,81.0,6.0
5,5,2403764000,d...,cpu_idle,0,idle,2,2020-08-01 08:36:21.739741,1.596270981739741e+18,103.0,103.0,2.0,,
5,5,2403867000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.739844,1.5962709817398438e+18,16.0,,,16.0,2.0
5,5,2403883000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.739860,1.59627098173986e+18,4200.0,4200.0,6.0,,
5,5,2408083000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.744060,1.59627098174406e+18,19.0,,,19.0,6.0
5,5,2408102000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.744079,1.5962709817440788e+18,4085.0,4085.0,6.0,,
5,5,2412187000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.748164,1.5962709817481638e+18,16.0,,,16.0,6.0
5,5,2412203000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.748180,1.59627098174818e+18,3966.0,3966.0,6.0,,
5,5,2416169000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.752146,1.596270981752146e+18,24.0,,,24.0,6.0
5,5,2416193000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:21.752170,1.59627098175217e+18,49538.0,49538.0,8.0,,
5,5,2465731000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.801708,1.596270981801708e+18,130.0,,,130.0,8.0
5,5,2465861000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:21.801838,1.596270981801838e+18,270.0,270.0,8.0,,
5,5,2466131000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.802108,1.596270981802108e+18,135.0,,,135.0,8.0
5,5,2466266000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.802243,1.596270981802243e+18,1631.0,1631.0,6.0,,
5,5,2467897000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.803874,1.596270981803874e+18,17.0,,,17.0,6.0
5,5,2467914000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.803891,1.596270981803891e+18,61.0,61.0,6.0,,
5,5,2467975000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.803952,1.5962709818039519e+18,42.0,,,42.0,6.0
5,5,2468017000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.803994,1.5962709818039939e+18,2153.0,2153.0,6.0,,
5,5,2470170000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.806147,1.596270981806147e+18,36.0,,,36.0,6.0
5,5,2470206000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.806183,1.596270981806183e+18,1117.0,1117.0,6.0,,
5,5,2471323000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.807300,1.5962709818072998e+18,30.0,,,30.0,6.0
5,5,2471353000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:21.807330,1.59627098180733e+18,628.0,628.0,4.0,,
5,5,2471981000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.807958,1.596270981807958e+18,8.0,,,8.0,4.0
5,5,2471989000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.807966,1.596270981807966e+18,4072.0,4072.0,6.0,,
5,5,2476061000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.812038,1.596270981812038e+18,24.0,,,24.0,6.0
5,5,2476085000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.812062,1.596270981812062e+18,4095.0,4095.0,6.0,,
5,5,2480180000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.816157,1.596270981816157e+18,17.0,,,17.0,6.0
5,5,2480197000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:21.816174,1.596270981816174e+18,3994.0,3994.0,6.0,,
5,5,2484191000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:21.820168,1.596270981820168e+18,24.0,,,24.0,6.0
